#"Bounced boundary ID","bounce index","total time (ps)"
2,0,0.634
1,1,1.946
1,2,2.252
1,3,4.236
1,4,4.454
1,5,4.790
1,6,4.894
1,7,5.558
1,8,6.364
2,9,7.654
2,10,8.448
2,11,10.552
1,12,12.890
2,13,13.194
1,14,13.486
2,15,14.082
1,16,14.832
2,17,15.374
2,18,15.980
2,19,17.278
2,20,17.698
2,21,18.792
1,22,19.578
2,23,20.862
2,24,21.378
2,25,22.746
2,26,23.754
2,27,24.386
2,28,24.850
2,29,25.380
2,30,26.204
1,31,27.512
2,32,27.898
1,33,29.340
1,34,31.206
1,35,34.660
2,36,35.538
1,37,35.950
2,38,37.300
1,39,39.888
1,40,40.202
1,41,41.598
2,42,45.498
2,43,48.708
2,44,49.278
2,45,50.110
1,46,51.718
1,47,54.112
1,48,56.100
1,49,57.530
1,50,58.076
1,51,58.358
1,52,58.636
1,53,58.860
1,54,59.882
2,55,61.400
2,56,61.922
2,57,62.122
2,58,64.914
1,59,65.298
1,60,66.322
1,61,66.594
1,62,67.380
1,63,68.116
1,64,68.626
2,65,69.884
2,66,70.010
2,67,70.292
2,68,70.496
1,69,71.920
1,70,72.086
1,71,72.194
1,72,72.420
1,73,72.650
2,74,73.800
1,75,75.382
2,76,76.606
2,77,77.808
2,78,78.408
2,79,78.906
1,80,79.462
1,81,81.614
2,82,82.298
1,83,83.998
1,84,84.304
1,85,85.390
1,86,86.652
2,87,88.184
1,88,88.642
1,89,90.534
1,90,91.836
1,91,91.950
1,92,92.064
1,93,92.664
1,94,93.168
2,95,94.448
1,96,96.564
2,97,97.280
2,98,98.894
2,99,99.656
2,100,99.902
2,101,101.346
2,102,101.936
2,103,102.282
2,104,102.550
2,105,103.076
2,106,103.212
2,107,103.282
2,108,103.334
2,109,103.586
2,110,103.696
2,111,103.780
2,112,103.892
2,113,103.990
2,114,104.118
2,115,104.260
2,116,104.402
2,117,104.504
2,118,104.614
2,119,104.700
2,120,104.784
2,121,104.874
2,122,104.954
2,123,105.100
2,124,105.252
2,125,105.354
2,126,105.448
2,127,105.572
2,128,105.698
2,129,105.802
2,130,105.956
2,131,106.112
2,132,106.280
2,133,106.724
2,134,106.894
2,135,107.220
2,136,108.534
2,137,108.802
2,138,109.032
2,139,109.258
2,140,109.558
2,141,109.768
2,142,109.986
2,143,110.652
2,144,110.740
2,145,110.890
2,146,111.052
2,147,111.196
2,148,111.348
2,149,111.492
2,150,111.618
2,151,111.768
2,152,111.878
2,153,111.960
2,154,112.082
2,155,112.176
2,156,112.234
2,157,112.296
2,158,112.412
2,159,112.506
2,160,112.620
2,161,112.678
2,162,112.790
2,163,112.886
2,164,113.008
2,165,113.138
2,166,113.186
2,167,113.234
2,168,113.290
2,169,113.342
2,170,113.402
2,171,113.460
2,172,113.512
2,173,113.570
2,174,113.716
2,175,113.772
2,176,113.844
2,177,113.998
2,178,114.160
2,179,114.312
2,180,115.086
2,181,115.206
2,182,115.350
2,183,115.462
2,184,115.554
2,185,115.626
1,186,116.066
2,187,116.760
1,188,118.362
1,189,120.128
1,190,120.918
1,191,121.428
2,192,123.382
2,193,123.972
2,194,125.310
2,195,126.794
1,196,127.606
1,197,127.660
1,198,127.712
1,199,127.772
1,200,127.830
1,201,127.890
1,202,127.950
1,203,128.002
1,204,128.048
1,205,128.144
1,206,128.228
1,207,128.330
1,208,128.460
1,209,128.578
1,210,128.694
1,211,128.836
1,212,128.990
1,213,129.122
1,214,129.254
2,215,130.330
1,216,133.596
1,217,134.366
1,218,135.846
1,219,136.546
1,220,137.074
1,221,137.450
1,222,137.806
1,223,138.098
1,224,138.814
1,225,140.252
2,226,141.322
2,227,141.690
1,228,142.064
2,229,142.318
1,230,142.574
1,231,144.704
1,232,144.978
1,233,145.190
1,234,145.424
1,235,145.678
1,236,145.920
2,237,146.692
2,238,146.748
2,239,146.796
1,240,147.272
1,241,148.098
1,242,148.992
2,243,149.612
1,244,150.254
