#"Bounced boundary ID","bounce index","total time (ps)"
1,0,0.096
1,1,0.774
1,2,1.134
1,3,1.480
1,4,1.784
1,5,2.244
1,6,2.616
1,7,3.084
1,8,3.634
1,9,4.362
1,10,5.180
1,11,5.642
1,12,5.984
1,13,6.314
1,14,6.622
1,15,6.840
1,16,7.098
1,17,7.298
1,18,7.522
1,19,7.768
1,20,8.008
1,21,8.248
1,22,8.586
1,23,8.986
1,24,9.260
1,25,9.548
1,26,10.652
1,27,11.096
1,28,11.544
1,29,13.058
1,30,13.366
1,31,13.626
1,32,13.710
1,33,13.782
1,34,13.894
1,35,13.992
1,36,14.216
1,37,14.416
1,38,14.786
1,39,15.076
1,40,15.374
1,41,15.630
1,42,15.932
1,43,16.210
1,44,16.526
1,45,16.784
1,46,17.020
1,47,17.236
1,48,17.422
1,49,17.650
1,50,17.868
1,51,17.994
1,52,18.100
1,53,18.220
1,54,18.278
1,55,18.338
1,56,18.376
1,57,18.430
1,58,18.494
1,59,18.570
1,60,18.658
1,61,18.780
1,62,18.900
1,63,19.068
1,64,19.274
1,65,19.450
1,66,19.644
1,67,19.840
1,68,20.012
1,69,20.206
1,70,20.380
1,71,20.816
1,72,21.134
1,73,21.438
1,74,21.784
1,75,22.098
1,76,22.170
1,77,23.802
1,78,24.558
1,79,25.102
1,80,26.854
1,81,27.282
1,82,29.400
1,83,30.212
1,84,31.520
1,85,32.474
1,86,32.582
1,87,32.692
1,88,32.872
1,89,33.026
1,90,33.164
1,91,33.740
1,92,33.820
1,93,33.894
1,94,34.210
1,95,34.420
1,96,34.594
1,97,34.728
1,98,36.086
1,99,38.074
1,100,38.366
1,101,38.938
1,102,41.170
1,103,43.042
1,104,43.380
1,105,44.434
1,106,44.604
1,107,44.744
1,108,45.816
1,109,47.568
1,110,48.132
1,111,53.176
1,112,54.430
1,113,55.376
1,114,55.534
1,115,55.934
1,116,56.312
1,117,57.026
1,118,57.352
1,119,57.450
1,120,58.330
1,121,58.854
1,122,59.972
1,123,60.676
1,124,61.056
1,125,61.488
1,126,62.310
1,127,63.146
1,128,63.770
1,129,64.360
1,130,65.276
1,131,67.192
1,132,69.798
1,133,70.280
1,134,78.250
1,135,82.224
1,136,83.586
1,137,83.778
1,138,83.832
1,139,84.842
1,140,85.936
1,141,87.496
1,142,88.122
1,143,93.954
1,144,99.136
1,145,100.208
1,146,100.648
1,147,101.104
1,148,102.458
1,149,104.892
1,150,105.144
1,151,105.618
1,152,106.468
1,153,107.638
1,154,108.446
1,155,108.766
1,156,109.028
1,157,109.404
1,158,109.670
1,159,110.112
1,160,110.434
1,161,110.626
1,162,112.656
1,163,113.222
1,164,113.642
1,165,115.756
1,166,115.890
1,167,118.660
1,168,119.532
1,169,119.722
1,170,119.784
1,171,122.910
1,172,124.942
1,173,125.586
1,174,126.328
1,175,127.608
1,176,129.906
1,177,130.978
1,178,131.556
1,179,132.338
1,180,132.868
1,181,134.642
1,182,136.736
1,183,138.608
1,184,141.234
1,185,141.908
1,186,147.388
1,187,153.824
1,188,156.374
1,189,156.860
1,190,157.440
1,191,158.052
1,192,159.360
1,193,159.970
1,194,160.776
1,195,161.312
1,196,162.282
1,197,163.358
1,198,163.810
1,199,164.394
1,200,165.570
1,201,165.814
1,202,167.716
1,203,168.144
1,204,168.398
1,205,168.622
1,206,168.992
1,207,169.348
1,208,169.660
1,209,169.926
1,210,170.166
1,211,171.506
1,212,174.440
1,213,175.262
1,214,176.100
1,215,176.980
1,216,177.744
