#"Bounced boundary ID","bounce index","total time (ps)"
2,0,0.972
2,1,1.346
2,2,1.910
2,3,2.622
2,4,3.920
1,5,5.152
1,6,7.196
1,7,8.740
1,8,9.182
1,9,11.066
1,10,11.568
1,11,12.094
1,12,12.728
1,13,13.102
1,14,13.382
1,15,13.524
2,16,17.442
2,17,17.904
2,18,18.260
2,19,19.178
2,20,19.288
2,21,19.456
2,22,19.680
2,23,19.988
2,24,20.156
2,25,20.322
2,26,20.542
2,27,20.976
2,28,21.516
2,29,21.970
2,30,24.870
2,31,25.584
2,32,26.156
2,33,27.318
2,34,28.120
1,35,28.506
2,36,29.126
2,37,29.882
2,38,30.208
2,39,30.646
2,40,30.924
2,41,31.012
2,42,31.200
2,43,31.584
2,44,31.660
2,45,31.758
2,46,31.874
2,47,31.960
2,48,32.686
2,49,33.128
2,50,33.464
2,51,33.880
2,52,34.492
2,53,35.034
2,54,35.516
2,55,35.974
2,56,36.222
2,57,36.548
2,58,36.676
2,59,36.746
2,60,36.820
1,61,37.762
2,62,41.574
2,63,42.360
2,64,42.748
1,65,44.460
1,66,46.076
1,67,48.630
1,68,50.664
1,69,51.666
1,70,52.820
1,71,53.478
1,72,54.388
1,73,56.226
1,74,56.412
1,75,57.800
1,76,58.740
1,77,61.342
2,78,62.588
1,79,64.502
2,80,65.064
2,81,68.376
1,82,71.742
2,83,72.532
2,84,73.602
2,85,74.390
1,86,76.416
1,87,76.840
1,88,77.036
1,89,77.230
1,90,77.986
1,91,78.608
2,92,80.136
2,93,81.518
2,94,82.666
2,95,83.132
2,96,83.244
2,97,83.898
1,98,87.220
2,99,92.866
2,100,93.382
2,101,93.648
2,102,93.958
2,103,94.250
2,104,94.472
2,105,94.830
2,106,95.150
2,107,95.460
2,108,95.716
2,109,95.846
2,110,95.990
2,111,96.280
2,112,96.524
2,113,96.722
2,114,96.766
2,115,96.800
2,116,96.836
2,117,96.898
2,118,97.034
2,119,97.086
2,120,97.258
2,121,97.314
2,122,97.380
2,123,97.440
2,124,97.506
2,125,97.568
2,126,97.652
2,127,97.720
2,128,97.790
2,129,97.842
2,130,97.878
2,131,97.932
2,132,98.014
2,133,98.102
2,134,98.154
2,135,98.214
2,136,98.284
2,137,98.352
2,138,98.460
2,139,98.564
2,140,98.718
2,141,98.854
2,142,98.906
2,143,99.004
2,144,99.100
2,145,99.176
2,146,99.198
2,147,99.264
2,148,99.280
2,149,99.302
2,150,99.336
2,151,99.360
2,152,99.388
2,153,99.420
2,154,99.480
2,155,99.486
2,156,99.488
2,157,99.490
2,158,99.500
2,159,99.518
2,160,99.646
2,161,99.788
2,162,99.888
2,163,99.954
2,164,99.994
2,165,100.118
2,166,100.182
2,167,100.408
2,168,100.894
2,169,101.112
2,170,101.402
2,171,101.720
2,172,102.094
2,173,102.296
2,174,102.472
2,175,102.722
2,176,102.880
2,177,103.152
2,178,103.334
2,179,103.412
2,180,103.494
2,181,103.688
2,182,103.980
2,183,104.210
2,184,104.488
2,185,105.082
2,186,105.196
2,187,106.302
2,188,107.858
2,189,108.154
2,190,108.494
2,191,108.802
2,192,109.390
2,193,113.316
1,194,114.426
1,195,115.264
2,196,116.966
1,197,117.924
1,198,118.152
1,199,119.122
1,200,119.520
1,201,119.918
1,202,120.234
1,203,120.368
1,204,121.296
1,205,121.676
1,206,122.052
2,207,125.058
1,208,126.308
1,209,128.706
1,210,130.830
1,211,131.328
1,212,133.438
1,213,133.750
1,214,134.072
1,215,134.380
1,216,134.806
1,217,135.266
1,218,135.958
2,219,138.714
2,220,139.048
2,221,139.578
