#"Bounced boundary ID","bounce index","total time (ps)"
1,759053,500027.482
1,759054,500029.108
1,759055,500031.638
1,759056,500032.534
1,759057,500032.762
1,759058,500032.992
1,759059,500033.298
1,759060,500033.598
1,759061,500033.804
1,759062,500034.044
1,759063,500034.228
1,759064,500034.428
1,759065,500034.598
1,759066,500035.886
1,759067,500037.232
1,759068,500038.012
1,759069,500039.612
1,759070,500040.012
1,759071,500041.138
1,759072,500041.736
1,759073,500041.916
1,759074,500042.254
1,759075,500042.542
1,759076,500043.048
1,759077,500043.452
1,759078,500044.264
1,759079,500044.428
1,759080,500044.594
1,759081,500044.760
1,759082,500044.920
1,759083,500045.396
1,759084,500051.554
1,759085,500052.148
1,759086,500052.990
1,759087,500053.192
1,759088,500053.550
1,759089,500053.962
1,759090,500054.360
1,759091,500054.472
1,759092,500054.668
1,759093,500055.424
1,759094,500055.712
1,759095,500056.048
1,759096,500056.372
1,759097,500056.826
1,759098,500057.074
1,759099,500057.328
1,759100,500057.762
1,759101,500058.116
1,759102,500058.548
1,759103,500058.770
1,759104,500059.034
1,759105,500059.216
1,759106,500059.414
1,759107,500060.414
1,759108,500062.174
1,759109,500063.232
1,759110,500064.352
1,759111,500064.936
1,759112,500068.394
1,759113,500069.206
1,759114,500070.714
1,759115,500072.510
1,759116,500075.246
1,759117,500077.434
1,759118,500078.244
1,759119,500079.188
1,759120,500080.026
1,759121,500081.516
1,759122,500082.206
1,759123,500087.946
1,759124,500088.900
1,759125,500089.748
1,759126,500090.822
1,759127,500091.398
1,759128,500092.294
1,759129,500093.034
1,759130,500094.250
1,759131,500094.954
1,759132,500096.120
1,759133,500096.750
1,759134,500097.000
1,759135,500097.868
1,759136,500097.888
1,759137,500098.164
1,759138,500098.420
1,759139,500100.306
1,759140,500101.452
1,759141,500109.918
1,759142,500112.538
1,759143,500114.136
1,759144,500115.464
1,759145,500117.848
1,759146,500130.590
1,759147,500137.824
1,759148,500139.494
1,759149,500142.548
1,759150,500142.864
1,759151,500143.172
1,759152,500144.304
1,759153,500144.578
1,759154,500150.740
1,759155,500152.402
1,759156,500155.472
1,759157,500158.430
1,759158,500159.388
1,759159,500160.530
1,759160,500161.104
1,759161,500168.032
1,759162,500172.444
1,759163,500191.642
1,759164,500215.046
1,759165,500222.932
1,759166,500337.094
1,759167,500339.542
1,759168,500343.026
1,759169,500353.630
1,759170,500354.706
1,759171,500355.774
1,759172,500356.546
1,759173,500357.662
1,759174,500358.304
1,759175,500358.982
1,759176,500359.608
1,759177,500360.128
1,759178,500360.438
1,759179,500360.758
1,759180,500361.232
1,759181,500361.538
1,759182,500361.826
1,759183,500362.268
1,759184,500362.722
1,759185,500363.180
1,759186,500363.510
1,759187,500364.180
1,759188,500364.560
1,759189,500364.852
1,759190,500365.116
1,759191,500365.612
1,759192,500366.602
1,759193,500368.066
1,759194,500368.102
1,759195,500368.258
1,759196,500368.420
1,759197,500368.528
1,759198,500368.630
1,759199,500368.806
1,759200,500368.924
1,759201,500371.230
1,759202,500371.852
1,759203,500374.466
1,759204,500375.436
1,759205,500378.482
1,759206,500386.736
1,759207,500395.438
1,759208,500395.898
1,759209,500400.900
1,759210,500401.922
1,759211,500406.380
1,759212,500407.588
1,759213,500407.718
1,759214,500407.916
1,759215,500408.186
1,759216,500408.436
1,759217,500409.812
1,759218,500410.444
1,759219,500413.576
1,759220,500414.604
1,759221,500417.404
1,759222,500418.466
1,759223,500418.516
1,759224,500418.582
1,759225,500418.920
1,759226,500419.370
1,759227,500419.490
1,759228,500419.610
1,759229,500419.826
1,759230,500419.932
1,759231,500420.212
1,759232,500420.652
1,759233,500420.888
1,759234,500421.188
1,759235,500421.558
1,759236,500421.884
1,759237,500422.174
1,759238,500422.196
1,759239,500422.248
1,759240,500422.298
1,759241,500422.348
1,759242,500422.370
1,759243,500422.396
1,759244,500422.424
1,759245,500422.472
1,759246,500422.502
1,759247,500422.512
1,759248,500422.524
1,759249,500422.534
1,759250,500422.542
1,759251,500422.552
1,759252,500422.562
1,759253,500422.572
1,759254,500422.582
1,759255,500422.590
1,759256,500422.598
1,759257,500422.606
1,759258,500422.614
1,759259,500422.624
1,759260,500422.632
1,759261,500422.640
1,759262,500422.648
1,759263,500422.656
1,759264,500422.666
1,759265,500422.674
1,759266,500422.682
1,759267,500422.690
1,759268,500422.700
1,759269,500422.710
1,759270,500422.720
1,759271,500422.728
1,759272,500422.736
1,759273,500422.746
1,759274,500422.758
1,759275,500422.770
1,759276,500422.780
1,759277,500422.790
1,759278,500422.800
1,759279,500422.810
1,759280,500422.820
1,759281,500422.828
1,759282,500422.836
1,759283,500422.846
1,759284,500422.856
1,759285,500422.866
1,759286,500422.912
1,759287,500422.922
1,759288,500422.932
1,759289,500422.962
1,759290,500422.992
1,759291,500423.038
1,759292,500423.050
1,759293,500423.060
1,759294,500423.072
1,759295,500423.084
1,759296,500423.132
1,759297,500423.182
1,759298,500423.586
1,759299,500423.840
1,759300,500424.126
1,759301,500424.390
1,759302,500424.646
1,759303,500424.890
1,759304,500425.238
1,759305,500425.554
1,759306,500425.862
1,759307,500426.172
1,759308,500426.360
1,759309,500426.544
1,759310,500426.712
1,759311,500426.892
1,759312,500427.152
1,759313,500427.392
1,759314,500427.554
1,759315,500427.712
1,759316,500427.856
1,759317,500427.994
1,759318,500428.168
1,759319,500428.346
1,759320,500428.658
1,759321,500428.770
1,759322,500428.892
1,759323,500429.010
1,759324,500429.180
1,759325,500429.408
1,759326,500429.552
1,759327,500429.742
1,759328,500429.890
1,759329,500430.030
1,759330,500430.270
1,759331,500430.494
1,759332,500430.666
1,759333,500430.842
1,759334,500431.062
1,759335,500431.280
1,759336,500431.418
1,759337,500431.582
1,759338,500431.778
1,759339,500431.980
1,759340,500432.206
1,759341,500432.448
1,759342,500432.660
1,759343,500432.930
1,759344,500433.138
1,759345,500433.386
1,759346,500433.608
1,759347,500434.030
1,759348,500434.462
1,759349,500434.702
1,759350,500434.888
1,759351,500435.048
1,759352,500435.234
1,759353,500435.770
1,759354,500435.966
1,759355,500436.294
1,759356,500436.958
1,759357,500437.714
1,759358,500438.908
1,759359,500438.976
1,759360,500439.064
1,759361,500439.874
1,759362,500440.584
1,759363,500441.328
1,759364,500441.794
1,759365,500442.374
1,759366,500442.864
1,759367,500443.372
1,759368,500443.964
1,759369,500444.526
1,759370,500445.376
1,759371,500445.918
1,759372,500447.160
1,759373,500447.770
1,759374,500450.488
1,759375,500450.896
1,759376,500454.998
1,759377,500456.292
1,759378,500463.470
1,759379,500464.196
1,759380,500465.230
1,759381,500466.902
1,759382,500467.344
1,759383,500468.142
1,759384,500468.530
1,759385,500469.016
1,759386,500469.304
1,759387,500469.592
1,759388,500470.216
1,759389,500470.802
1,759390,500471.762
1,759391,500472.438
1,759392,500473.998
1,759393,500474.470
1,759394,500475.252
1,759395,500476.732
1,759396,500477.956
1,759397,500479.498
1,759398,500482.660
1,759399,500484.110
1,759400,500486.226
1,759401,500489.400
1,759402,500490.056
1,759403,500490.632
1,759404,500491.854
1,759405,500492.422
1,759406,500493.412
1,759407,500494.144
1,759408,500496.002
1,759409,500496.130
1,759410,500496.584
1,759411,500496.884
1,759412,500497.152
1,759413,500497.364
1,759414,500497.884
1,759415,500498.274
1,759416,500498.846
1,759417,500499.240
1,759418,500499.518
1,759419,500499.790
1,759420,500500.310
1,759421,500500.730
1,759422,500501.158
1,759423,500501.500
1,759424,500501.818
1,759425,500502.140
1,759426,500502.740
1,759427,500503.230
1,759428,500503.436
1,759429,500503.642
1,759430,500503.848
1,759431,500504.048
1,759432,500504.286
1,759433,500504.574
1,759434,500504.784
1,759435,500505.304
1,759436,500505.540
1,759437,500505.814
1,759438,500506.228
1,759439,500506.490
1,759440,500506.764
1,759441,500507.058
1,759442,500507.078
1,759443,500507.328
1,759444,500507.738
1,759445,500507.886
1,759446,500507.892
1,759447,500507.896
1,759448,500508.044
1,759449,500508.174
1,759450,500508.296
1,759451,500508.856
1,759452,500509.092
1,759453,500509.374
1,759454,500509.984
1,759455,500510.442
1,759456,500511.062
1,759457,500511.232
1,759458,500512.736
1,759459,500513.398
1,759460,500514.036
1,759461,500514.664
1,759462,500515.430
1,759463,500516.764
1,759464,500517.004
1,759465,500517.510
1,759466,500518.388
1,759467,500518.526
1,759468,500518.646
1,759469,500519.376
1,759470,500519.752
1,759471,500520.212
1,759472,500520.772
1,759473,500521.078
1,759474,500522.374
1,759475,500522.612
1,759476,500525.338
1,759477,500525.678
1,759478,500526.280
1,759479,500527.324
1,759480,500527.450
1,759481,500527.586
1,759482,500527.734
1,759483,500527.888
1,759484,500528.072
1,759485,500528.090
1,759486,500528.110
1,759487,500528.398
1,759488,500529.288
1,759489,500530.168
1,759490,500530.248
1,759491,500530.330
1,759492,500530.484
1,759493,500531.204
1,759494,500531.474
1,759495,500532.092
1,759496,500532.260
1,759497,500532.456
1,759498,500532.624
1,759499,500532.752
1,759500,500532.896
1,759501,500533.070
1,759502,500533.270
1,759503,500533.428
1,759504,500533.770
1,759505,500533.952
1,759506,500534.360
1,759507,500534.644
1,759508,500534.854
1,759509,500535.076
1,759510,500535.292
1,759511,500535.920
1,759512,500535.936
1,759513,500535.952
1,759514,500536.170
1,759515,500536.818
1,759516,500537.368
1,759517,500537.402
1,759518,500537.466
1,759519,500538.928
1,759520,500539.018
1,759521,500539.132
1,759522,500539.228
1,759523,500539.236
1,759524,500539.248
1,759525,500539.406
1,759526,500539.600
1,759527,500539.612
1,759528,500539.624
1,759529,500539.856
1,759530,500540.196
1,759531,500540.482
1,759532,500540.974
1,759533,500541.378
1,759534,500541.790
1,759535,500542.162
1,759536,500542.512
1,759537,500542.802
1,759538,500543.622
1,759539,500544.286
1,759540,500545.108
1,759541,500545.458
1,759542,500545.816
1,759543,500546.222
1,759544,500546.670
1,759545,500547.580
1,759546,500548.942
1,759547,500549.152
1,759548,500549.360
1,759549,500549.468
1,759550,500549.570
1,759551,500549.698
1,759552,500549.800
1,759553,500549.940
1,759554,500549.968
1,759555,500549.994
1,759556,500550.008
1,759557,500550.024
1,759558,500550.148
1,759559,500550.274
1,759560,500550.306
1,759561,500550.952
1,759562,500551.548
1,759563,500553.146
1,759564,500554.416
1,759565,500556.412
1,759566,500559.032
1,759567,500559.494
1,759568,500559.972
1,759569,500560.580
1,759570,500560.856
1,759571,500561.564
1,759572,500561.932
1,759573,500562.424
1,759574,500562.890
1,759575,500563.498
1,759576,500564.330
1,759577,500565.464
1,759578,500565.720
1,759579,500566.430
1,759580,500566.856
1,759581,500567.756
1,759582,500569.866
2,759583,500580.396
1,759584,500619.490
1,759585,500620.848
1,759586,500624.672
1,759587,500625.248
1,759588,500627.822
1,759589,500629.814
1,759590,500642.478
1,759591,500644.844
1,759592,500648.432
1,759593,500649.980
1,759594,500651.722
1,759595,500659.916
1,759596,500667.172
1,759597,500667.432
1,759598,500668.928
1,759599,500674.774
1,759600,500675.476
1,759601,500679.986
1,759602,500682.838
1,759603,500685.398
1,759604,500687.514
1,759605,500689.524
1,759606,500691.832
1,759607,500692.252
1,759608,500702.320
1,759609,500702.586
1,759610,500702.956
1,759611,500703.344
1,759612,500704.112
1,759613,500704.430
1,759614,500704.772
1,759615,500705.200
1,759616,500705.650
1,759617,500705.716
1,759618,500705.778
1,759619,500705.838
1,759620,500705.900
1,759621,500705.986
1,759622,500706.116
1,759623,500706.250
1,759624,500706.394
1,759625,500706.584
1,759626,500706.766
1,759627,500706.960
1,759628,500707.138
1,759629,500707.352
1,759630,500707.582
1,759631,500707.830
1,759632,500708.010
1,759633,500708.354
1,759634,500708.460
1,759635,500708.634
1,759636,500708.638
1,759637,500708.642
1,759638,500708.816
1,759639,500708.936
1,759640,500709.076
1,759641,500709.200
1,759642,500709.316
1,759643,500709.402
1,759644,500709.470
1,759645,500709.504
1,759646,500709.534
1,759647,500709.632
1,759648,500709.762
1,759649,500709.822
1,759650,500709.920
1,759651,500710.068
1,759652,500710.206
1,759653,500710.350
1,759654,500710.474
1,759655,500710.672
1,759656,500710.836
1,759657,500710.960
1,759658,500711.040
1,759659,500711.100
1,759660,500711.164
1,759661,500711.202
1,759662,500711.236
1,759663,500711.316
1,759664,500711.398
1,759665,500711.482
1,759666,500711.516
1,759667,500711.560
1,759668,500711.586
1,759669,500711.618
1,759670,500711.652
1,759671,500711.680
1,759672,500711.704
1,759673,500712.122
1,759674,500712.352
1,759675,500712.596
1,759676,500712.842
1,759677,500713.068
1,759678,500713.614
1,759679,500713.668
1,759680,500713.748
1,759681,500713.822
1,759682,500714.224
1,759683,500714.540
1,759684,500714.662
1,759685,500714.678
1,759686,500714.702
1,759687,500714.894
1,759688,500714.912
1,759689,500714.930
1,759690,500714.944
1,759691,500714.954
1,759692,500714.964
1,759693,500714.980
1,759694,500714.988
1,759695,500714.994
1,759696,500715.000
1,759697,500715.006
1,759698,500715.010
1,759699,500715.046
1,759700,500715.066
1,759701,500715.082
1,759702,500715.098
1,759703,500715.112
1,759704,500715.184
1,759705,500715.274
1,759706,500715.354
1,759707,500715.362
1,759708,500715.370
1,759709,500715.466
1,759710,500715.538
1,759711,500715.640
1,759712,500715.718
1,759713,500715.784
1,759714,500715.866
1,759715,500715.956
1,759716,500716.046
1,759717,500716.198
1,759718,500716.330
1,759719,500716.484
1,759720,500716.658
1,759721,500716.846
1,759722,500717.104
1,759723,500717.392
1,759724,500717.748
1,759725,500718.122
1,759726,500718.398
1,759727,500718.782
1,759728,500719.222
1,759729,500720.858
1,759730,500721.712
1,759731,500722.474
1,759732,500723.826
1,759733,500724.386
1,759734,500725.644
1,759735,500726.702
1,759736,500727.684
1,759737,500728.596
1,759738,500729.672
1,759739,500730.312
1,759740,500731.034
1,759741,500731.658
1,759742,500732.952
1,759743,500733.488
1,759744,500734.558
1,759745,500734.788
1,759746,500734.882
1,759747,500734.912
1,759748,500735.106
1,759749,500735.222
1,759750,500735.388
1,759751,500735.656
1,759752,500735.928
1,759753,500736.196
1,759754,500736.464
1,759755,500736.768
1,759756,500737.034
1,759757,500737.290
1,759758,500737.526
1,759759,500737.832
1,759760,500738.144
1,759761,500738.402
1,759762,500738.792
1,759763,500739.348
1,759764,500739.844
1,759765,500740.196
1,759766,500740.674
1,759767,500740.960
1,759768,500741.188
1,759769,500741.696
1,759770,500741.838
1,759771,500742.168
1,759772,500742.348
1,759773,500742.526
1,759774,500742.704
1,759775,500742.890
1,759776,500743.052
1,759777,500743.418
1,759778,500743.680
1,759779,500743.884
1,759780,500744.086
1,759781,500744.492
1,759782,500744.986
1,759783,500745.574
1,759784,500746.088
1,759785,500746.618
1,759786,500747.058
1,759787,500747.474
1,759788,500747.848
1,759789,500748.240
1,759790,500748.604
1,759791,500748.814
1,759792,500749.384
1,759793,500749.866
1,759794,500750.016
1,759795,500750.036
1,759796,500750.054
1,759797,500750.248
1,759798,500750.420
1,759799,500750.592
1,759800,500750.740
1,759801,500750.890
1,759802,500751.038
1,759803,500751.190
1,759804,500751.382
1,759805,500751.542
1,759806,500751.706
1,759807,500751.842
1,759808,500751.978
1,759809,500752.116
1,759810,500752.208
1,759811,500752.230
1,759812,500752.250
1,759813,500752.438
1,759814,500752.452
1,759815,500752.466
1,759816,500752.482
1,759817,500752.498
1,759818,500752.632
1,759819,500752.772
1,759820,500752.920
1,759821,500752.986
1,759822,500753.036
1,759823,500753.134
1,759824,500753.266
1,759825,500753.396
1,759826,500753.506
1,759827,500753.606
1,759828,500753.694
1,759829,500753.832
1,759830,500753.980
1,759831,500754.132
1,759832,500754.294
1,759833,500754.396
1,759834,500754.586
1,759835,500754.770
1,759836,500755.042
1,759837,500755.290
1,759838,500755.598
1,759839,500755.806
1,759840,500756.006
1,759841,500756.360
1,759842,500758.038
1,759843,500758.068
1,759844,500758.106
1,759845,500760.468
1,759846,500760.492
1,759847,500760.520
