#"Bounced boundary ID","bounce index","total time (ps)"
2,0,0.176
1,1,1.314
2,2,3.802
2,3,3.878
2,4,3.948
2,5,4.046
2,6,4.664
2,7,4.900
2,8,5.230
2,9,5.374
2,10,5.590
2,11,5.692
2,12,5.806
2,13,5.926
2,14,6.070
2,15,6.190
2,16,6.288
2,17,6.434
2,18,6.594
2,19,6.744
2,20,6.874
2,21,6.982
2,22,7.140
2,23,7.296
2,24,7.400
2,25,7.578
2,26,7.722
2,27,7.962
2,28,8.266
2,29,8.486
2,30,8.652
2,31,8.880
2,32,9.152
2,33,9.280
2,34,9.372
2,35,9.410
2,36,9.420
2,37,9.428
2,38,9.438
2,39,9.478
2,40,9.504
2,41,9.580
2,42,9.666
2,43,9.756
2,44,9.848
2,45,9.882
2,46,9.932
2,47,10.026
2,48,10.138
2,49,10.314
2,50,10.876
2,51,10.936
2,52,11.636
2,53,12.006
2,54,12.390
2,55,12.742
2,56,13.392
2,57,15.270
2,58,16.216
2,59,16.722
1,60,19.094
1,61,20.804
1,62,22.184
1,63,22.450
1,64,23.028
2,65,24.010
2,66,24.396
2,67,24.872
2,68,25.302
2,69,25.674
2,70,26.148
2,71,26.650
2,72,27.280
2,73,28.074
2,74,28.550
2,75,29.164
2,76,29.648
2,77,30.290
2,78,30.798
2,79,31.516
1,80,32.066
2,81,32.580
1,82,33.086
2,83,33.726
1,84,36.198
1,85,37.082
2,86,38.418
2,87,43.532
2,88,45.040
2,89,45.476
2,90,47.030
2,91,49.592
2,92,49.938
2,93,50.330
2,94,50.846
2,95,51.348
2,96,51.944
2,97,53.804
2,98,54.570
2,99,56.480
1,100,56.974
1,101,59.250
1,102,61.872
1,103,67.700
1,104,69.588
2,105,70.032
1,106,70.338
1,107,70.990
1,108,71.468
1,109,71.880
1,110,73.236
1,111,73.314
1,112,73.376
1,113,74.404
1,114,75.112
1,115,75.882
2,116,76.644
1,117,79.394
1,118,80.048
2,119,81.878
1,120,82.464
1,121,82.954
1,122,83.542
1,123,83.930
2,124,85.012
1,125,85.426
1,126,89.118
2,127,90.540
2,128,93.230
1,129,93.974
1,130,95.080
1,131,96.002
1,132,96.830
1,133,97.770
1,134,99.800
1,135,99.954
1,136,100.082
1,137,100.506
1,138,100.730
1,139,101.972
1,140,102.518
1,141,103.368
1,142,103.764
1,143,106.868
1,144,108.090
2,145,109.038
2,146,110.016
2,147,113.188
1,148,114.104
1,149,114.636
1,150,115.230
1,151,117.748
1,152,118.840
1,153,118.940
1,154,119.140
1,155,119.362
1,156,119.532
1,157,119.696
1,158,119.874
1,159,120.074
2,160,121.390
1,161,122.286
1,162,127.296
1,163,127.948
1,164,129.006
2,165,129.728
2,166,131.502
1,167,132.422
1,168,134.390
2,169,138.160
2,170,141.362
2,171,143.132
2,172,152.260
2,173,153.042
2,174,153.478
2,175,154.166
1,176,157.374
2,177,157.768
1,178,158.230
2,179,158.964
2,180,159.306
1,181,162.290
2,182,165.370
2,183,166.084
2,184,166.718
2,185,167.562
2,186,167.922
2,187,168.252
2,188,168.598
2,189,169.474
2,190,170.008
2,191,170.626
1,192,171.052
2,193,171.540
1,194,172.236
2,195,173.000
1,196,173.816
2,197,174.760
2,198,175.512
2,199,177.730
2,200,178.542
2,201,183.494
2,202,183.764
2,203,184.210
1,204,185.118
2,205,187.656
1,206,188.778
1,207,192.440
1,208,197.692
2,209,200.482
2,210,201.454
2,211,202.592
1,212,204.284
1,213,204.924
1,214,205.786
1,215,207.044
1,216,207.062
1,217,207.194
1,218,207.464
1,219,207.744
1,220,207.994
1,221,208.218
1,222,208.598
1,223,209.380
1,224,211.712
2,225,216.280
2,226,216.940
1,227,219.106
1,228,219.864
1,229,220.394
1,230,221.164
1,231,221.910
1,232,222.644
1,233,223.134
1,234,223.500
1,235,223.732
1,236,223.960
1,237,224.430
1,238,224.812
1,239,227.360
2,240,229.602
1,241,234.854
1,242,235.786
1,243,236.638
2,244,240.390
1,245,240.866
1,246,241.526
2,247,243.278
1,248,244.212
1,249,244.430
1,250,244.998
