#"Bounced boundary ID","bounce index","total time (ps)"
1,0,1.040
1,1,2.814
1,2,3.658
2,3,5.142
2,4,5.662
2,5,6.184
2,6,7.694
1,7,9.932
1,8,11.416
1,9,11.924
1,10,12.872
1,11,13.534
1,12,16.554
1,13,20.596
1,14,21.192
1,15,21.924
1,16,22.864
2,17,23.340
1,18,24.138
1,19,26.534
1,20,27.098
1,21,27.708
1,22,28.768
1,23,29.488
1,24,31.178
2,25,31.518
1,26,31.794
2,27,32.046
1,28,32.348
1,29,34.012
1,30,36.944
1,31,38.482
1,32,39.314
1,33,40.146
1,34,40.762
1,35,40.862
1,36,40.932
1,37,40.982
1,38,41.126
1,39,41.326
1,40,41.504
1,41,43.842
1,42,44.032
1,43,44.274
1,44,44.430
1,45,44.606
1,46,44.800
1,47,44.994
1,48,45.154
1,49,45.294
1,50,45.376
1,51,45.518
1,52,45.602
1,53,45.730
1,54,45.874
1,55,45.972
1,56,46.074
1,57,46.200
1,58,46.348
1,59,46.540
1,60,46.694
1,61,46.858
1,62,47.192
1,63,47.392
1,64,47.572
1,65,47.682
1,66,47.772
1,67,47.890
1,68,47.956
1,69,48.044
1,70,48.106
1,71,48.192
1,72,48.332
1,73,48.452
1,74,48.554
1,75,48.716
1,76,48.914
1,77,49.102
1,78,49.342
1,79,49.468
1,80,49.750
1,81,49.846
1,82,50.862
2,83,53.284
2,84,55.084
2,85,57.134
2,86,57.430
2,87,57.878
1,88,59.984
1,89,60.392
1,90,62.450
1,91,63.012
1,92,63.500
1,93,64.748
1,94,66.564
1,95,67.364
1,96,68.002
1,97,68.640
1,98,69.532
1,99,70.178
1,100,72.622
1,101,73.478
1,102,74.916
1,103,75.458
1,104,75.724
1,105,76.066
1,106,76.892
1,107,76.960
1,108,78.298
1,109,78.896
1,110,79.734
1,111,80.296
1,112,80.892
1,113,81.496
1,114,81.996
1,115,82.336
1,116,82.588
1,117,83.060
1,118,84.730
1,119,85.438
1,120,87.916
1,121,88.388
1,122,89.572
1,123,89.840
1,124,90.086
1,125,90.540
1,126,92.764
1,127,93.026
1,128,93.438
1,129,94.304
1,130,95.010
1,131,95.628
1,132,95.858
1,133,96.732
1,134,97.490
1,135,97.542
1,136,97.640
1,137,97.788
1,138,97.980
1,139,98.108
1,140,98.296
1,141,98.454
1,142,98.572
1,143,98.754
1,144,98.934
1,145,99.348
1,146,99.678
1,147,100.632
1,148,101.230
1,149,101.600
1,150,101.860
1,151,101.952
1,152,102.104
1,153,102.530
1,154,103.660
1,155,104.720
1,156,105.174
1,157,105.416
1,158,106.430
1,159,107.250
1,160,107.634
1,161,108.454
1,162,109.420
1,163,109.906
1,164,110.146
1,165,110.508
1,166,110.842
1,167,110.944
1,168,111.186
1,169,111.630
1,170,111.786
1,171,111.926
1,172,112.044
1,173,112.190
1,174,112.268
1,175,112.414
1,176,112.614
1,177,112.938
1,178,113.242
1,179,113.452
1,180,113.666
1,181,114.070
1,182,114.492
1,183,114.948
1,184,115.434
1,185,116.310
1,186,116.948
1,187,117.300
1,188,117.768
1,189,118.368
1,190,118.998
1,191,119.936
1,192,121.296
1,193,122.484
1,194,123.118
1,195,123.854
1,196,126.974
1,197,127.574
1,198,128.246
1,199,129.108
1,200,131.932
1,201,133.682
1,202,134.782
1,203,135.850
2,204,136.580
2,205,137.592
1,206,138.758
1,207,138.986
1,208,139.334
1,209,140.354
1,210,141.296
1,211,141.476
1,212,141.664
1,213,141.968
1,214,142.238
1,215,142.502
1,216,143.290
1,217,143.636
1,218,144.052
1,219,144.538
1,220,144.996
1,221,145.364
1,222,146.048
1,223,146.774
1,224,147.804
1,225,149.236
1,226,151.000
1,227,152.384
1,228,153.150
1,229,153.546
1,230,153.864
1,231,154.320
1,232,155.356
1,233,155.788
1,234,156.254
1,235,157.698
1,236,158.234
1,237,158.954
1,238,159.418
1,239,159.858
1,240,160.380
1,241,160.946
1,242,161.732
1,243,162.140
2,244,168.744
1,245,169.670
1,246,170.466
1,247,171.244
2,248,173.312
2,249,174.872
2,250,176.778
2,251,177.142
1,252,179.268
1,253,180.172
1,254,180.346
1,255,180.512
1,256,180.652
1,257,180.764
1,258,180.906
1,259,181.098
1,260,181.300
1,261,181.428
1,262,181.598
1,263,181.730
1,264,181.798
1,265,181.876
1,266,181.910
1,267,181.994
1,268,182.062
1,269,182.144
1,270,182.228
1,271,182.336
1,272,182.432
1,273,182.532
1,274,182.660
1,275,182.740
1,276,182.900
1,277,183.050
1,278,183.156
1,279,183.238
1,280,183.358
1,281,183.502
1,282,183.616
1,283,183.814
1,284,184.342
1,285,184.622
1,286,185.014
1,287,185.772
1,288,187.382
1,289,188.084
1,290,189.018
1,291,189.800
