#"Bounced boundary ID","bounce index","total time (ps)"
1,0,0.942
1,1,1.166
1,2,1.332
1,3,2.060
2,4,3.500
2,5,4.974
2,6,7.672
2,7,7.938
2,8,8.316
2,9,11.654
2,10,12.516
2,11,13.136
2,12,14.350
2,13,14.750
2,14,15.158
2,15,15.248
2,16,15.576
2,17,15.832
2,18,16.004
2,19,16.562
2,20,16.744
2,21,16.920
2,22,17.064
2,23,17.250
2,24,17.450
2,25,17.620
1,26,18.610
2,27,21.296
2,28,22.892
2,29,23.222
2,30,23.896
2,31,25.844
2,32,28.058
2,33,28.836
2,34,30.554
2,35,31.928
1,36,33.868
2,37,34.352
1,38,34.916
1,39,37.568
1,40,37.904
1,41,38.534
1,42,39.706
1,43,41.862
1,44,42.414
1,45,42.918
1,46,44.544
1,47,45.612
1,48,48.432
2,49,50.076
2,50,50.922
2,51,51.974
2,52,53.666
1,53,56.436
1,54,57.258
1,55,57.704
1,56,57.908
1,57,58.234
1,58,58.506
1,59,58.868
1,60,59.332
1,61,59.706
1,62,59.840
1,63,60.058
1,64,60.232
1,65,60.962
1,66,61.316
1,67,62.666
1,68,63.486
1,69,64.164
1,70,65.874
1,71,68.806
1,72,70.042
1,73,71.770
1,74,71.984
2,75,74.284
2,76,74.908
2,77,75.194
2,78,75.470
2,79,75.788
2,80,75.992
2,81,76.252
2,82,76.518
2,83,77.172
1,84,78.098
2,85,81.780
1,86,86.370
1,87,86.648
1,88,87.126
1,89,87.424
1,90,89.226
1,91,90.558
1,92,90.808
1,93,91.278
1,94,91.796
1,95,92.124
1,96,92.232
1,97,92.330
1,98,92.402
1,99,92.498
1,100,92.664
1,101,93.176
1,102,93.340
1,103,93.510
1,104,93.716
1,105,93.906
1,106,94.108
1,107,94.374
1,108,94.758
1,109,95.238
1,110,95.684
1,111,96.002
1,112,96.334
1,113,96.652
1,114,96.908
2,115,100.714
1,116,102.926
1,117,103.084
1,118,103.826
2,119,106.242
2,120,106.820
1,121,109.984
1,122,112.146
1,123,115.630
1,124,116.256
1,125,117.440
1,126,117.884
1,127,117.980
1,128,118.448
1,129,118.650
1,130,118.940
1,131,119.414
1,132,119.858
1,133,120.230
1,134,120.418
1,135,120.684
1,136,121.100
1,137,121.290
1,138,122.036
1,139,122.788
1,140,122.908
1,141,123.074
1,142,123.228
1,143,123.400
1,144,123.450
1,145,123.476
1,146,123.518
1,147,123.538
1,148,123.554
1,149,123.568
1,150,123.584
1,151,123.600
1,152,123.622
1,153,123.634
1,154,123.656
1,155,123.668
1,156,123.756
1,157,123.902
1,158,124.162
1,159,124.404
1,160,124.770
1,161,125.094
1,162,125.236
1,163,125.350
2,164,130.826
2,165,131.750
2,166,133.476
2,167,134.084
1,168,134.568
2,169,135.168
2,170,137.112
2,171,138.512
2,172,139.496
2,173,140.694
2,174,141.716
2,175,142.394
2,176,147.848
1,177,148.610
2,178,149.822
1,179,151.820
1,180,152.592
1,181,153.726
1,182,154.270
1,183,154.974
2,184,156.606
2,185,158.004
1,186,160.940
1,187,161.614
1,188,162.164
1,189,162.486
1,190,162.984
1,191,163.408
1,192,163.844
2,193,165.714
1,194,167.098
1,195,168.754
1,196,169.052
1,197,169.420
1,198,170.684
1,199,172.086
1,200,173.580
2,201,175.290
1,202,177.118
2,203,180.794
1,204,183.784
2,205,185.062
1,206,187.772
1,207,188.518
1,208,188.946
1,209,189.724
1,210,190.994
1,211,191.154
1,212,192.438
1,213,193.370
2,214,194.874
2,215,195.796
2,216,196.980
2,217,199.560
2,218,200.470
2,219,200.716
2,220,201.492
1,221,202.976
1,222,203.134
1,223,203.268
1,224,203.350
1,225,203.432
1,226,203.508
1,227,203.556
1,228,203.614
