#"Bounced boundary ID","bounce index","total time (ps)"
2,0,0.608
2,1,1.624
2,2,1.848
2,3,1.918
2,4,2.320
2,5,3.018
2,6,3.782
2,7,4.000
2,8,4.412
2,9,4.638
2,10,5.066
2,11,5.516
2,12,6.022
2,13,6.160
2,14,6.350
2,15,6.498
2,16,6.672
2,17,6.786
2,18,6.948
2,19,7.550
2,20,9.952
2,21,10.728
2,22,11.130
2,23,11.574
2,24,11.870
1,25,14.414
2,26,14.782
1,27,15.140
2,28,16.524
2,29,16.798
2,30,17.054
2,31,17.342
2,32,17.636
2,33,17.788
2,34,17.980
2,35,18.204
2,36,18.442
2,37,18.650
2,38,18.826
2,39,18.982
2,40,19.670
2,41,20.346
2,42,22.998
2,43,23.406
2,44,23.782
2,45,24.904
2,46,25.246
2,47,25.620
2,48,25.942
2,49,26.602
2,50,26.802
2,51,28.460
2,52,28.620
2,53,28.896
2,54,28.950
2,55,29.016
2,56,29.080
2,57,29.150
2,58,29.232
2,59,29.292
2,60,29.352
2,61,29.406
2,62,29.462
2,63,29.522
2,64,29.564
2,65,29.610
2,66,29.638
2,67,29.676
2,68,29.718
2,69,29.776
2,70,29.840
2,71,29.904
2,72,29.986
2,73,30.340
2,74,31.048
2,75,35.122
1,76,36.172
1,77,36.596
1,78,37.526
2,79,41.652
2,80,45.026
2,81,45.642
2,82,48.876
2,83,49.484
2,84,50.040
1,85,52.958
1,86,53.648
1,87,53.998
1,88,54.072
2,89,54.848
2,90,55.230
2,91,56.312
2,92,57.852
2,93,58.550
2,94,59.052
2,95,59.608
2,96,60.172
2,97,60.770
2,98,61.068
2,99,61.306
2,100,61.856
2,101,62.276
2,102,62.654
2,103,62.964
2,104,63.260
2,105,63.504
2,106,63.764
2,107,64.022
2,108,64.372
2,109,64.680
2,110,65.752
2,111,66.452
2,112,67.068
2,113,67.842
2,114,68.182
2,115,68.514
2,116,68.810
2,117,69.054
2,118,69.268
2,119,69.460
2,120,69.670
2,121,69.900
2,122,70.140
2,123,70.402
2,124,70.446
2,125,70.534
2,126,70.574
2,127,70.600
2,128,70.656
2,129,70.716
2,130,70.864
2,131,71.142
2,132,71.388
2,133,71.520
2,134,71.726
2,135,71.892
2,136,72.086
2,137,72.198
2,138,72.330
2,139,72.484
2,140,73.416
2,141,73.772
2,142,74.194
2,143,74.560
2,144,74.922
2,145,75.308
2,146,75.974
2,147,77.076
2,148,78.164
1,149,80.210
1,150,81.026
2,151,83.584
2,152,84.476
2,153,87.502
2,154,87.734
2,155,90.086
2,156,90.176
2,157,90.262
2,158,90.356
2,159,90.410
2,160,90.490
2,161,90.548
1,162,92.472
2,163,93.300
1,164,94.126
2,165,95.154
1,166,95.814
2,167,96.222
1,168,96.632
1,169,98.222
1,170,98.412
1,171,99.054
1,172,99.238
1,173,101.302
1,174,102.914
1,175,106.156
2,176,107.260
2,177,108.086
2,178,109.374
2,179,110.324
1,180,112.968
1,181,113.852
1,182,113.928
2,183,114.736
1,184,116.414
2,185,116.760
1,186,117.350
1,187,118.378
1,188,118.608
2,189,121.300
1,190,122.318
1,191,122.564
1,192,122.822
1,193,123.006
1,194,123.314
1,195,123.492
1,196,123.648
1,197,123.898
1,198,124.108
2,199,125.184
2,200,126.714
1,201,127.240
2,202,128.540
1,203,131.262
2,204,131.760
2,205,131.904
2,206,132.096
2,207,134.954
2,208,137.312
2,209,137.856
1,210,138.904
2,211,139.238
1,212,139.626
1,213,140.422
1,214,140.962
1,215,141.008
1,216,141.070
1,217,141.358
1,218,142.196
1,219,143.184
1,220,143.638
1,221,144.380
1,222,145.166
1,223,145.928
1,224,146.332
1,225,147.748
1,226,149.388
1,227,149.606
1,228,149.762
1,229,150.004
1,230,150.184
2,231,152.586
2,232,153.530
2,233,154.740
2,234,156.046
2,235,156.828
2,236,157.460
2,237,157.992
2,238,158.898
2,239,161.352
2,240,162.820
2,241,163.910
2,242,166.844
2,243,167.180
2,244,168.692
2,245,169.212
2,246,170.154
2,247,170.758
2,248,171.250
2,249,171.840
2,250,172.644
2,251,172.960
2,252,173.206
2,253,173.632
2,254,174.288
2,255,174.902
2,256,175.450
2,257,175.840
2,258,176.168
2,259,176.920
2,260,178.168
2,261,178.572
2,262,179.810
1,263,182.668
1,264,182.958
1,265,184.688
2,266,186.514
2,267,187.632
2,268,188.056
2,269,188.748
2,270,189.386
2,271,189.816
2,272,190.912
2,273,191.356
2,274,191.882
2,275,192.554
2,276,193.138
2,277,193.268
2,278,193.442
2,279,194.020
2,280,194.302
2,281,195.584
1,282,198.490
2,283,201.332
1,284,203.036
1,285,203.796
1,286,204.050
1,287,206.576
1,288,207.166
1,289,207.646
1,290,208.148
1,291,208.546
1,292,208.898
1,293,209.092
1,294,210.910
1,295,211.150
1,296,211.320
2,297,212.336
2,298,212.826
2,299,213.700
2,300,217.934
2,301,218.124
2,302,219.208
2,303,219.390
2,304,219.762
2,305,219.780
2,306,220.186
2,307,220.460
2,308,220.766
2,309,221.014
2,310,221.248
1,311,223.040
2,312,225.526
1,313,226.198
1,314,227.220
1,315,228.714
2,316,230.286
1,317,231.734
2,318,232.918
2,319,233.754
2,320,234.218
2,321,234.596
2,322,239.442
2,323,239.696
2,324,242.900
2,325,244.164
2,326,245.434
2,327,245.602
2,328,245.814
2,329,245.908
2,330,246.398
2,331,246.784
1,332,248.232
1,333,249.328
1,334,249.826
2,335,251.954
2,336,253.702
1,337,254.144
2,338,254.424
1,339,254.706
1,340,256.398
1,341,256.818
1,342,257.378
1,343,257.970
1,344,259.112
1,345,259.448
1,346,259.742
2,347,260.456
1,348,260.966
2,349,261.572
1,350,262.088
1,351,262.436
1,352,263.116
1,353,264.038
1,354,264.608
1,355,265.306
2,356,266.688
2,357,267.182
2,358,267.542
2,359,268.690
1,360,269.946
2,361,270.378
2,362,271.302
2,363,271.508
2,364,271.788
2,365,272.326
2,366,272.442
2,367,274.414
1,368,275.872
2,369,277.316
1,370,279.424
1,371,279.754
