#"Bounced boundary ID","bounce index","total time (ps)"
2,0,1.124
2,1,1.706
2,2,1.784
2,3,1.860
2,4,2.950
2,5,3.460
2,6,4.658
2,7,5.184
2,8,5.586
2,9,9.230
1,10,9.750
2,11,10.108
1,12,10.526
1,13,12.092
1,14,14.636
1,15,18.862
1,16,20.282
1,17,21.094
1,18,21.784
1,19,22.252
1,20,23.094
1,21,23.622
1,22,24.056
1,23,24.428
1,24,25.000
1,25,25.144
1,26,25.296
1,27,25.466
1,28,25.600
1,29,25.676
1,30,25.768
1,31,25.854
1,32,25.930
1,33,26.016
1,34,26.104
1,35,26.168
1,36,26.226
1,37,26.274
1,38,26.330
1,39,26.400
1,40,26.448
1,41,26.478
1,42,26.520
1,43,26.574
1,44,26.646
1,45,26.708
1,46,26.810
1,47,26.930
1,48,27.028
1,49,27.102
1,50,27.556
1,51,27.728
1,52,27.898
1,53,27.968
1,54,28.014
1,55,28.674
1,56,28.968
1,57,30.432
1,58,30.758
1,59,31.000
1,60,31.286
1,61,31.494
1,62,31.672
1,63,31.946
1,64,32.210
1,65,32.450
1,66,32.738
1,67,33.022
1,68,33.436
1,69,33.728
1,70,34.690
1,71,35.128
1,72,36.204
1,73,37.038
1,74,38.380
1,75,38.930
1,76,39.508
1,77,40.214
1,78,40.642
1,79,41.052
1,80,41.492
1,81,41.766
1,82,42.148
1,83,42.804
1,84,43.412
1,85,45.000
1,86,46.104
1,87,46.626
1,88,47.866
1,89,48.736
1,90,49.314
1,91,50.392
2,92,52.580
2,93,52.658
2,94,52.738
2,95,52.800
2,96,53.002
2,97,53.702
2,98,55.112
2,99,55.450
2,100,55.752
2,101,56.020
2,102,56.474
2,103,57.394
1,104,59.676
1,105,60.800
1,106,61.546
1,107,62.536
1,108,64.128
1,109,64.818
1,110,67.580
1,111,68.776
2,112,72.156
1,113,73.018
2,114,76.176
1,115,77.488
1,116,78.082
2,117,80.014
1,118,81.438
1,119,85.672
1,120,87.302
1,121,88.088
1,122,88.798
1,123,90.704
1,124,92.180
1,125,96.856
1,126,99.180
1,127,99.464
1,128,99.708
1,129,99.944
1,130,100.122
1,131,100.350
1,132,100.782
1,133,101.158
1,134,101.702
1,135,102.178
1,136,102.630
1,137,102.884
1,138,103.302
1,139,104.002
1,140,104.708
1,141,105.450
1,142,105.874
1,143,106.262
1,144,110.452
1,145,111.108
1,146,112.858
2,147,116.490
2,148,117.768
2,149,120.058
2,150,120.658
2,151,121.010
2,152,121.254
2,153,121.776
2,154,122.012
2,155,122.996
2,156,123.736
2,157,125.398
2,158,126.174
2,159,127.236
2,160,130.188
2,161,130.672
2,162,131.058
2,163,131.352
2,164,131.636
2,165,131.876
2,166,132.340
2,167,133.106
2,168,133.524
2,169,133.872
2,170,134.306
2,171,134.646
1,172,136.532
2,173,140.388
2,174,141.980
2,175,142.772
2,176,143.166
2,177,143.978
2,178,144.382
2,179,144.710
2,180,145.210
2,181,145.254
2,182,145.470
2,183,145.534
2,184,146.250
2,185,146.844
2,186,148.526
2,187,148.806
1,188,152.812
2,189,154.022
2,190,155.322
2,191,156.276
2,192,157.522
2,193,159.284
2,194,160.062
2,195,160.664
2,196,160.806
2,197,161.106
2,198,161.354
2,199,162.886
2,200,163.674
2,201,164.560
2,202,165.112
2,203,165.426
2,204,165.710
2,205,166.102
2,206,166.524
2,207,166.924
2,208,167.356
2,209,167.612
2,210,168.000
2,211,168.402
2,212,168.848
2,213,169.142
2,214,169.906
2,215,170.178
2,216,170.560
2,217,170.952
2,218,171.352
2,219,172.106
2,220,173.480
2,221,174.410
2,222,175.000
2,223,175.682
2,224,176.192
2,225,176.674
2,226,177.068
2,227,177.490
2,228,177.866
2,229,178.120
2,230,178.626
2,231,178.926
2,232,179.228
2,233,179.670
2,234,180.010
2,235,180.260
2,236,180.496
2,237,180.762
2,238,181.138
2,239,181.462
2,240,181.782
2,241,182.126
2,242,182.490
2,243,182.910
2,244,183.262
2,245,183.590
2,246,183.940
2,247,184.228
2,248,184.600
2,249,184.952
2,250,185.324
2,251,185.734
2,252,186.254
2,253,186.362
2,254,186.444
2,255,186.908
2,256,187.208
2,257,187.374
2,258,187.580
2,259,188.434
2,260,188.730
2,261,189.060
2,262,189.346
2,263,189.622
2,264,189.864
2,265,190.078
2,266,190.340
2,267,190.640
2,268,190.944
2,269,191.270
2,270,191.526
2,271,191.792
2,272,192.052
2,273,192.332
2,274,192.660
2,275,193.070
2,276,193.374
2,277,193.974
2,278,194.382
2,279,194.594
2,280,194.826
2,281,195.044
2,282,195.332
2,283,195.502
2,284,195.838
2,285,196.062
2,286,196.394
2,287,196.802
2,288,196.990
2,289,197.168
2,290,197.316
2,291,197.460
2,292,197.606
2,293,197.746
2,294,197.876
2,295,197.990
2,296,198.076
2,297,198.372
2,298,198.748
2,299,198.962
2,300,199.290
2,301,199.572
2,302,199.916
2,303,200.256
2,304,200.592
2,305,200.892
2,306,201.318
2,307,201.810
2,308,202.418
2,309,202.656
2,310,202.928
2,311,203.278
2,312,203.684
2,313,204.030
2,314,204.962
2,315,205.750
2,316,206.128
2,317,207.040
1,318,212.798
1,319,213.420
1,320,213.846
1,321,214.950
1,322,216.118
1,323,217.498
1,324,219.384
1,325,219.986
1,326,220.546
1,327,221.458
1,328,221.840
1,329,222.730
1,330,223.172
1,331,223.640
1,332,224.230
1,333,225.374
1,334,226.412
1,335,227.068
1,336,229.720
1,337,230.298
1,338,230.932
1,339,231.526
1,340,232.212
1,341,233.636
1,342,233.890
1,343,234.292
1,344,234.862
1,345,235.604
1,346,236.276
1,347,236.884
1,348,238.050
1,349,239.124
1,350,240.016
1,351,241.980
1,352,242.516
1,353,243.402
1,354,243.792
1,355,244.558
1,356,245.154
1,357,245.802
1,358,246.566
1,359,247.088
1,360,248.898
1,361,249.294
1,362,249.672
1,363,250.104
1,364,251.308
1,365,252.534
1,366,253.174
1,367,253.724
1,368,255.512
1,369,256.242
1,370,258.138
1,371,259.934
2,372,262.918
2,373,263.186
2,374,264.230
1,375,265.420
2,376,266.020
1,377,266.536
2,378,267.754
1,379,268.464
1,380,269.236
1,381,269.652
1,382,271.126
2,383,273.190
2,384,274.234
2,385,274.808
2,386,276.192
1,387,276.656
1,388,277.804
1,389,279.750
1,390,280.834
1,391,281.310
1,392,281.712
1,393,282.072
1,394,282.514
1,395,282.872
1,396,283.168
1,397,283.366
1,398,283.574
1,399,283.816
1,400,284.044
1,401,284.224
1,402,284.460
1,403,284.782
1,404,285.056
1,405,286.412
1,406,287.792
1,407,288.940
1,408,289.768
1,409,290.364
1,410,290.502
1,411,290.622
1,412,290.774
1,413,290.972
1,414,291.118
1,415,291.628
1,416,292.112
1,417,292.518
1,418,292.874
1,419,293.226
1,420,293.506
1,421,293.684
1,422,293.886
1,423,294.094
1,424,294.302
1,425,294.624
1,426,294.890
1,427,295.004
1,428,295.112
1,429,295.218
1,430,295.336
1,431,295.458
1,432,295.630
1,433,295.798
1,434,295.992
1,435,296.166
1,436,296.294
1,437,296.428
1,438,296.858
1,439,297.100
1,440,297.330
1,441,297.470
1,442,297.600
1,443,297.740
1,444,297.866
1,445,297.934
1,446,298.048
1,447,298.108
1,448,298.196
1,449,298.274
1,450,298.424
1,451,298.592
1,452,298.654
1,453,298.722
1,454,298.770
1,455,299.206
1,456,299.262
1,457,299.322
1,458,299.678
1,459,300.764
2,460,302.080
1,461,302.714
1,462,303.346
1,463,303.750
1,464,305.052
1,465,306.670
1,466,308.702
2,467,310.078
2,468,315.904
2,469,316.554
2,470,317.058
2,471,318.812
1,472,319.228
2,473,319.778
2,474,324.622
2,475,324.994
2,476,327.318
2,477,328.682
2,478,334.562
2,479,335.636
2,480,337.452
2,481,338.838
2,482,339.002
2,483,339.604
2,484,340.016
2,485,341.602
2,486,342.914
2,487,344.052
2,488,344.808
2,489,345.134
2,490,345.508
2,491,349.848
2,492,353.178
1,493,353.582
1,494,353.726
1,495,357.060
2,496,359.588
2,497,361.962
2,498,366.504
2,499,370.170
2,500,371.432
2,501,373.364
2,502,377.468
1,503,379.824
2,504,382.976
2,505,383.466
2,506,383.928
2,507,384.516
2,508,385.162
2,509,386.158
1,510,387.840
2,511,388.164
1,512,388.586
1,513,391.296
1,514,393.024
1,515,393.688
2,516,393.990
1,517,394.296
2,518,394.604
1,519,394.884
1,520,396.484
1,521,397.202
1,522,397.324
1,523,397.656
1,524,397.998
1,525,398.262
1,526,398.640
1,527,399.168
1,528,399.566
1,529,400.198
1,530,400.420
1,531,400.642
1,532,400.892
1,533,401.214
1,534,401.460
1,535,401.696
1,536,402.076
1,537,402.244
1,538,402.406
1,539,402.784
1,540,402.944
1,541,403.190
1,542,403.416
1,543,403.656
1,544,404.238
1,545,406.640
1,546,407.308
1,547,407.994
1,548,408.348
1,549,408.602
1,550,408.908
1,551,409.032
1,552,409.192
1,553,409.350
1,554,409.534
1,555,409.738
1,556,409.892
1,557,410.078
1,558,410.434
1,559,410.692
1,560,410.924
1,561,411.114
1,562,411.320
1,563,411.554
1,564,411.786
1,565,411.804
1,566,411.880
1,567,412.166
1,568,412.588
1,569,412.898
1,570,413.142
1,571,413.346
1,572,413.522
1,573,413.688
1,574,413.840
1,575,413.988
1,576,414.126
1,577,414.274
1,578,414.492
1,579,414.696
1,580,414.836
1,581,414.990
1,582,415.078
1,583,415.146
1,584,415.248
1,585,415.334
1,586,415.528
1,587,415.644
1,588,415.752
1,589,415.870
1,590,416.006
1,591,416.202
1,592,416.336
1,593,416.680
1,594,417.016
1,595,417.348
1,596,418.524
1,597,418.940
1,598,419.316
1,599,419.676
1,600,420.350
1,601,420.838
1,602,421.326
1,603,422.004
1,604,422.532
1,605,422.906
1,606,423.398
1,607,423.842
1,608,424.148
1,609,424.476
1,610,424.718
1,611,425.028
1,612,425.342
1,613,425.624
1,614,425.814
1,615,425.934
1,616,426.044
1,617,426.148
1,618,426.288
1,619,426.388
1,620,426.490
1,621,426.768
1,622,427.028
1,623,427.892
1,624,428.972
1,625,429.324
1,626,429.676
1,627,430.004
1,628,430.298
1,629,430.630
1,630,430.956
2,631,434.930
2,632,439.198
2,633,439.668
2,634,440.996
1,635,442.312
1,636,442.732
1,637,443.010
1,638,444.376
1,639,445.336
1,640,446.034
1,641,446.598
1,642,446.856
1,643,447.674
1,644,448.128
1,645,448.890
1,646,450.568
1,647,456.380
2,648,458.690
2,649,459.416
2,650,460.224
2,651,460.664
2,652,461.212
2,653,461.950
2,654,463.970
2,655,464.604
2,656,464.830
2,657,465.090
2,658,465.460
1,659,466.342
2,660,467.760
2,661,468.216
2,662,468.628
2,663,469.118
2,664,469.640
2,665,469.734
2,666,470.274
2,667,476.518
2,668,478.030
1,669,481.336
1,670,485.416
2,671,486.688
2,672,487.492
2,673,488.996
2,674,489.514
2,675,489.948
2,676,491.110
2,677,491.622
2,678,492.638
2,679,493.602
2,680,495.790
1,681,498.042
1,682,499.172
1,683,499.362
1,684,499.620
1,685,499.904
1,686,503.436
1,687,504.150
1,688,505.988
2,689,507.338
1,690,508.282
1,691,508.806
1,692,509.874
1,693,510.258
1,694,510.788
1,695,513.008
1,696,513.680
1,697,514.488
1,698,515.162
2,699,521.888
2,700,522.230
2,701,524.040
1,702,527.016
1,703,539.092
1,704,541.598
1,705,544.282
1,706,550.480
1,707,551.274
1,708,552.300
2,709,560.380
2,710,562.406
1,711,565.920
2,712,566.856
1,713,568.322
2,714,570.318
1,715,573.948
1,716,575.056
2,717,576.226
1,718,579.852
1,719,586.534
2,720,591.104
1,721,592.816
1,722,593.146
1,723,595.800
1,724,599.044
2,725,600.448
2,726,604.204
2,727,606.416
