#"Bounced boundary ID","bounce index","total time (ps)"
2,0,0.876
2,1,1.622
1,2,2.576
2,3,4.094
1,4,4.704
2,5,5.642
1,6,7.362
1,7,8.306
1,8,8.942
1,9,11.774
2,10,12.418
1,11,15.756
1,12,16.282
1,13,16.974
1,14,17.310
2,15,18.184
2,16,18.622
2,17,18.848
1,18,19.394
2,19,21.508
2,20,21.842
2,21,22.202
2,22,22.420
2,23,22.602
2,24,22.760
2,25,22.856
2,26,22.976
2,27,23.122
2,28,23.266
2,29,23.400
2,30,23.526
2,31,23.640
2,32,23.722
2,33,23.850
2,34,23.960
2,35,24.122
2,36,24.300
2,37,24.532
2,38,24.820
2,39,25.040
2,40,25.574
2,41,26.086
2,42,26.550
2,43,26.650
2,44,28.072
2,45,29.610
2,46,29.960
2,47,30.208
2,48,30.530
2,49,31.002
2,50,32.410
1,51,33.882
2,52,36.316
2,53,36.706
2,54,37.040
2,55,37.948
2,56,38.346
2,57,39.252
2,58,39.462
2,59,39.724
2,60,40.178
2,61,40.478
2,62,40.750
2,63,40.992
2,64,41.186
2,65,41.412
2,66,41.644
2,67,41.828
2,68,42.046
2,69,42.314
2,70,42.532
2,71,42.728
2,72,43.022
2,73,43.316
2,74,43.478
2,75,43.644
2,76,43.882
2,77,44.108
2,78,44.330
2,79,44.528
2,80,45.612
2,81,46.046
2,82,46.598
2,83,47.092
2,84,48.850
2,85,50.492
2,86,50.896
2,87,51.312
2,88,51.566
2,89,51.916
2,90,52.238
2,91,52.424
2,92,52.732
2,93,52.986
2,94,53.248
2,95,53.596
2,96,54.014
2,97,54.304
2,98,54.594
2,99,54.788
2,100,54.920
2,101,55.110
2,102,55.268
2,103,55.482
2,104,55.626
2,105,55.886
2,106,56.238
2,107,56.798
2,108,58.040
1,109,59.630
2,110,61.460
2,111,61.588
2,112,61.700
2,113,61.822
2,114,61.958
1,115,64.118
2,116,64.326
1,117,64.792
2,118,65.314
1,119,66.108
2,120,67.012
2,121,69.198
1,122,69.712
2,123,69.992
2,124,71.556
2,125,72.556
1,126,74.550
2,127,75.296
2,128,77.040
2,129,77.786
2,130,78.328
2,131,78.998
2,132,80.004
2,133,81.206
2,134,81.668
2,135,81.942
2,136,82.196
2,137,83.916
2,138,85.064
1,139,86.006
2,140,87.506
2,141,88.630
2,142,89.108
2,143,89.772
2,144,89.800
2,145,89.990
2,146,90.622
2,147,90.864
2,148,91.130
2,149,91.530
2,150,91.804
2,151,92.130
2,152,92.494
2,153,92.926
2,154,93.386
2,155,94.400
2,156,95.312
2,157,95.670
2,158,96.478
2,159,96.596
2,160,96.740
2,161,96.986
2,162,97.190
2,163,97.450
2,164,98.344
2,165,98.756
2,166,100.788
2,167,102.376
1,168,103.504
2,169,105.436
2,170,105.860
2,171,106.296
2,172,106.418
2,173,107.182
2,174,107.892
2,175,108.418
2,176,108.814
2,177,109.266
2,178,110.234
2,179,111.446
2,180,111.906
1,181,112.710
2,182,113.196
2,183,113.782
1,184,114.782
1,185,115.038
1,186,115.210
1,187,115.536
1,188,116.110
1,189,116.724
2,190,117.860
1,191,119.368
2,192,121.846
1,193,122.480
2,194,123.772
2,195,124.628
2,196,125.378
1,197,126.732
2,198,128.652
2,199,129.862
1,200,130.902
1,201,131.650
1,202,132.354
1,203,132.798
1,204,133.308
1,205,133.584
1,206,133.620
1,207,133.676
1,208,133.730
1,209,133.790
1,210,133.838
1,211,133.900
1,212,133.950
1,213,133.972
1,214,134.008
1,215,134.042
1,216,134.074
1,217,134.094
1,218,134.106
1,219,134.118
1,220,134.122
1,221,134.144
1,222,134.178
1,223,134.212
1,224,134.226
1,225,134.244
1,226,134.272
1,227,134.298
1,228,134.326
1,229,134.350
1,230,134.366
1,231,134.388
1,232,134.432
1,233,134.462
1,234,134.512
1,235,134.584
1,236,134.654
1,237,134.702
1,238,134.768
1,239,135.348
1,240,135.568
1,241,135.720
1,242,136.096
1,243,136.580
1,244,137.604
1,245,137.788
1,246,137.980
1,247,138.872
1,248,139.394
1,249,139.784
1,250,140.158
1,251,141.134
1,252,141.254
1,253,141.394
1,254,142.344
1,255,142.868
2,256,143.364
1,257,143.926
1,258,144.256
2,259,146.232
2,260,148.450
2,261,148.652
1,262,149.170
1,263,149.710
1,264,150.168
1,265,150.518
1,266,150.836
2,267,151.464
1,268,151.828
2,269,153.256
2,270,153.628
2,271,154.804
2,272,155.192
1,273,158.108
1,274,158.402
1,275,160.568
1,276,160.790
1,277,161.374
1,278,161.628
1,279,161.710
1,280,161.766
1,281,162.102
1,282,162.290
1,283,162.556
1,284,162.772
1,285,164.348
1,286,166.140
2,287,167.592
1,288,170.060
1,289,170.526
1,290,171.080
1,291,171.474
1,292,172.330
2,293,172.572
1,294,173.012
1,295,173.120
2,296,175.622
1,297,176.476
1,298,177.086
1,299,177.354
1,300,179.206
1,301,182.110
1,302,183.130
1,303,183.404
2,304,187.014
1,305,187.500
2,306,187.986
1,307,188.726
1,308,188.750
1,309,188.782
1,310,188.794
1,311,188.854
1,312,188.950
1,313,189.020
1,314,189.112
1,315,189.228
1,316,189.984
1,317,190.308
1,318,190.446
1,319,190.954
1,320,191.080
1,321,191.200
1,322,191.696
1,323,192.520
1,324,192.696
1,325,193.122
1,326,193.700
2,327,194.844
1,328,196.214
1,329,197.226
1,330,198.446
2,331,199.962
1,332,200.646
2,333,201.114
2,334,202.866
1,335,203.930
2,336,206.114
2,337,206.836
2,338,207.560
2,339,207.812
2,340,208.352
2,341,208.918
1,342,209.514
2,343,210.900
2,344,211.480
2,345,211.860
2,346,212.456
2,347,213.502
2,348,213.718
2,349,215.316
2,350,216.360
1,351,217.860
1,352,218.268
1,353,219.518
1,354,220.270
1,355,220.754
1,356,221.212
2,357,221.900
2,358,222.394
2,359,222.876
2,360,223.228
2,361,223.544
1,362,226.150
1,363,226.796
1,364,227.686
1,365,228.004
1,366,228.260
1,367,228.774
2,368,231.130
1,369,233.076
1,370,233.144
1,371,234.382
2,372,234.686
1,373,235.104
1,374,235.692
1,375,236.132
2,376,237.912
2,377,238.374
2,378,238.794
2,379,239.896
2,380,240.968
2,381,242.596
1,382,242.938
1,383,244.582
2,384,248.536
2,385,249.514
2,386,249.894
2,387,250.314
2,388,250.748
2,389,251.890
1,390,254.936
2,391,256.994
2,392,259.592
1,393,261.244
2,394,261.618
2,395,262.464
2,396,263.126
1,397,263.944
1,398,266.108
1,399,268.614
1,400,269.272
1,401,271.304
1,402,271.786
1,403,271.952
1,404,272.128
1,405,272.230
1,406,272.292
1,407,272.338
1,408,273.980
1,409,274.532
1,410,275.936
1,411,281.502
2,412,282.922
2,413,283.150
2,414,284.556
2,415,285.256
2,416,286.108
1,417,288.672
1,418,289.890
1,419,290.722
1,420,290.814
1,421,292.516
2,422,294.828
1,423,295.430
1,424,296.402
1,425,297.102
1,426,299.350
2,427,299.770
1,428,300.138
1,429,301.806
1,430,302.828
2,431,304.832
1,432,305.180
2,433,305.682
2,434,306.734
1,435,307.762
1,436,308.024
1,437,308.270
1,438,308.634
1,439,309.086
1,440,309.318
1,441,309.566
1,442,309.848
1,443,310.098
1,444,310.278
1,445,310.442
1,446,312.658
1,447,314.098
1,448,314.354
1,449,314.534
1,450,314.754
1,451,315.008
1,452,315.126
1,453,315.528
1,454,315.590
1,455,316.004
1,456,316.414
1,457,316.754
1,458,317.096
1,459,317.294
1,460,317.482
1,461,317.652
1,462,317.850
1,463,317.986
1,464,318.076
1,465,318.206
1,466,318.324
1,467,318.412
1,468,318.516
1,469,318.596
1,470,318.690
1,471,318.796
1,472,318.932
1,473,319.082
1,474,319.292
1,475,319.532
1,476,319.774
1,477,319.974
1,478,320.312
1,479,320.648
1,480,320.994
1,481,321.354
1,482,321.682
1,483,322.536
1,484,323.042
1,485,323.422
