#"Bounced boundary ID","bounce index","total time (ps)"
1,0,3.274
1,1,5.326
1,2,5.614
1,3,6.118
1,4,6.540
1,5,7.034
1,6,7.574
1,7,9.098
1,8,9.530
1,9,9.848
1,10,10.626
1,11,14.292
1,12,17.148
1,13,17.944
1,14,24.036
1,15,24.774
1,16,25.392
1,17,41.682
1,18,43.874
1,19,44.614
1,20,45.566
1,21,47.974
1,22,54.178
1,23,57.324
1,24,61.182
1,25,65.438
1,26,67.090
1,27,68.032
1,28,71.632
1,29,78.404
1,30,86.960
1,31,88.222
1,32,101.410
1,33,102.232
1,34,102.944
1,35,108.800
1,36,115.966
1,37,122.470
1,38,126.602
1,39,128.092
1,40,128.338
1,41,137.808
1,42,139.114
1,43,139.438
1,44,140.266
1,45,141.542
1,46,141.990
1,47,143.696
1,48,147.746
1,49,150.874
1,50,151.214
1,51,151.740
1,52,151.960
1,53,152.130
1,54,152.962
1,55,153.280
1,56,153.994
1,57,154.620
1,58,155.080
1,59,156.012
1,60,156.188
1,61,156.386
1,62,156.644
1,63,156.848
1,64,157.226
1,65,157.722
1,66,158.232
1,67,158.606
1,68,159.338
1,69,159.766
1,70,160.612
1,71,160.836
1,72,161.046
1,73,161.162
1,74,161.260
1,75,161.302
1,76,161.554
1,77,161.644
1,78,161.706
1,79,161.782
1,80,161.858
1,81,161.900
1,82,161.952
1,83,162.034
1,84,162.198
1,85,162.546
1,86,163.150
1,87,163.492
1,88,163.908
1,89,164.792
1,90,164.936
1,91,165.106
1,92,166.286
1,93,167.372
1,94,169.460
1,95,172.462
1,96,173.074
1,97,174.712
1,98,181.264
1,99,182.708
1,100,185.386
1,101,185.716
1,102,185.892
1,103,186.756
1,104,187.050
1,105,187.302
1,106,187.750
1,107,188.062
1,108,188.426
1,109,188.912
1,110,189.286
1,111,189.974
1,112,190.066
1,113,190.170
1,114,190.268
1,115,190.492
1,116,190.660
1,117,190.826
1,118,190.890
1,119,190.992
1,120,191.118
1,121,191.198
1,122,192.636
1,123,193.170
1,124,194.350
1,125,194.980
1,126,199.252
1,127,200.276
1,128,202.932
1,129,203.350
1,130,204.266
1,131,204.798
1,132,205.324
1,133,206.096
1,134,206.452
1,135,206.914
1,136,207.266
1,137,208.240
1,138,212.232
1,139,212.842
1,140,215.790
1,141,218.134
1,142,220.610
1,143,221.238
1,144,221.798
1,145,222.328
1,146,222.714
1,147,223.968
1,148,225.008
1,149,225.530
1,150,226.110
1,151,226.846
1,152,227.274
1,153,227.358
1,154,227.428
1,155,227.492
1,156,227.562
1,157,227.624
1,158,227.692
1,159,227.746
1,160,228.764
1,161,229.550
1,162,231.332
1,163,231.994
1,164,232.092
1,165,232.182
1,166,232.354
1,167,232.570
1,168,232.982
1,169,233.194
1,170,233.964
1,171,234.306
1,172,234.650
1,173,235.246
1,174,236.904
1,175,238.168
1,176,238.818
1,177,240.570
1,178,241.018
1,179,241.350
1,180,241.640
1,181,241.948
1,182,242.240
1,183,246.228
1,184,246.354
1,185,246.578
1,186,247.042
1,187,247.682
1,188,248.340
1,189,251.146
1,190,252.740
1,191,256.408
1,192,256.736
