#"Bounced boundary ID","bounce index","total time (ps)"
1,357563,500002.024
1,357564,500002.722
1,357565,500003.042
1,357566,500003.630
1,357567,500004.846
1,357568,500005.206
1,357569,500005.356
1,357570,500005.502
1,357571,500006.944
1,357572,500007.998
1,357573,500008.220
1,357574,500008.568
1,357575,500008.898
1,357576,500009.964
1,357577,500011.246
1,357578,500012.238
1,357579,500012.786
1,357580,500013.156
1,357581,500013.390
1,357582,500014.120
1,357583,500014.700
1,357584,500018.162
1,357585,500018.264
1,357586,500019.326
1,357587,500019.894
1,357588,500022.726
1,357589,500023.144
1,357590,500023.622
1,357591,500023.858
1,357592,500026.826
1,357593,500029.096
1,357594,500029.988
1,357595,500030.758
1,357596,500032.556
1,357597,500033.674
1,357598,500034.956
1,357599,500036.506
1,357600,500042.598
1,357601,500044.580
1,357602,500044.910
1,357603,500045.258
1,357604,500045.316
1,357605,500045.374
1,357606,500045.426
1,357607,500045.482
1,357608,500045.936
1,357609,500046.516
1,357610,500047.112
1,357611,500047.622
1,357612,500047.938
1,357613,500049.340
1,357614,500049.522
1,357615,500049.836
1,357616,500049.862
1,357617,500049.890
1,357618,500049.918
1,357619,500049.942
1,357620,500049.970
1,357621,500049.996
1,357622,500050.152
1,357623,500050.206
1,357624,500050.262
1,357625,500050.310
1,357626,500050.350
1,357627,500050.404
1,357628,500050.460
1,357629,500050.580
1,357630,500050.626
1,357631,500050.670
1,357632,500050.728
1,357633,500050.788
1,357634,500050.844
1,357635,500050.962
1,357636,500050.978
1,357637,500050.994
1,357638,500051.194
1,357639,500051.250
1,357640,500052.268
1,357641,500052.810
1,357642,500053.338
1,357643,500054.456
1,357644,500054.474
1,357645,500054.494
1,357646,500054.514
1,357647,500054.534
1,357648,500054.642
1,357649,500054.764
1,357650,500054.952
1,357651,500055.084
1,357652,500055.222
1,357653,500055.416
1,357654,500055.600
1,357655,500055.762
1,357656,500055.862
1,357657,500056.020
1,357658,500056.154
1,357659,500056.370
1,357660,500056.588
1,357661,500056.806
1,357662,500057.020
1,357663,500057.274
1,357664,500057.972
1,357665,500058.094
1,357666,500058.212
1,357667,500058.404
1,357668,500058.580
1,357669,500058.592
1,357670,500058.604
1,357671,500058.614
1,357672,500058.628
1,357673,500058.642
1,357674,500058.654
1,357675,500058.668
1,357676,500058.680
1,357677,500058.692
1,357678,500058.704
1,357679,500058.714
1,357680,500058.726
1,357681,500058.736
1,357682,500058.744
1,357683,500058.752
1,357684,500058.760
1,357685,500058.768
1,357686,500058.776
1,357687,500058.788
1,357688,500058.800
1,357689,500058.902
1,357690,500059.008
1,357691,500059.466
1,357692,500059.806
1,357693,500059.826
1,357694,500060.058
1,357695,500060.140
1,357696,500060.218
1,357697,500060.266
1,357698,500060.316
1,357699,500060.370
1,357700,500060.994
1,357701,500061.108
1,357702,500061.292
1,357703,500061.464
1,357704,500061.642
1,357705,500062.410
1,357706,500066.120
1,357707,500067.706
1,357708,500068.920
1,357709,500069.036
1,357710,500069.598
1,357711,500070.330
1,357712,500071.062
1,357713,500071.854
1,357714,500073.484
1,357715,500074.378
1,357716,500075.016
1,357717,500075.366
1,357718,500083.478
1,357719,500083.640
1,357720,500084.012
1,357721,500084.532
1,357722,500084.876
1,357723,500085.114
1,357724,500085.432
1,357725,500085.610
1,357726,500085.790
1,357727,500086.046
1,357728,500086.332
1,357729,500086.538
1,357730,500086.720
1,357731,500086.762
1,357732,500088.326
1,357733,500088.832
1,357734,500089.148
1,357735,500089.404
1,357736,500089.688
1,357737,500092.718
1,357738,500094.072
1,357739,500094.962
1,357740,500095.766
1,357741,500096.578
1,357742,500096.810
1,357743,500097.008
1,357744,500097.642
1,357745,500098.036
1,357746,500098.522
1,357747,500098.954
1,357748,500099.498
1,357749,500100.098
1,357750,500100.618
1,357751,500101.438
1,357752,500110.196
1,357753,500114.696
1,357754,500118.852
1,357755,500127.592
1,357756,500128.062
1,357757,500128.320
1,357758,500128.708
1,357759,500129.246
1,357760,500129.964
1,357761,500130.530
2,357762,500137.340
2,357763,500137.826
2,357764,500140.020
2,357765,500141.036
2,357766,500144.910
2,357767,500147.560
1,357768,500159.712
1,357769,500163.472
1,357770,500164.032
1,357771,500164.202
1,357772,500168.692
1,357773,500169.068
1,357774,500172.124
