#"Bounced boundary ID","bounce index","total time (ps)"
2,0,1.626
2,1,3.454
2,2,4.196
2,3,4.866
2,4,5.242
2,5,8.486
2,6,9.568
1,7,10.296
2,8,15.742
1,9,16.156
2,10,16.610
2,11,19.376
2,12,19.758
1,13,21.804
1,14,22.012
1,15,22.452
1,16,22.894
1,17,23.836
1,18,24.686
1,19,25.090
1,20,26.662
1,21,27.556
1,22,27.968
1,23,28.528
1,24,29.354
1,25,29.886
1,26,30.276
1,27,31.720
1,28,32.478
1,29,32.948
1,30,33.502
1,31,36.504
1,32,37.322
1,33,37.614
1,34,37.876
2,35,40.086
2,36,40.436
2,37,40.852
2,38,41.328
2,39,41.742
1,40,43.920
1,41,44.978
1,42,45.188
1,43,45.490
1,44,45.804
1,45,46.998
1,46,47.466
1,47,48.008
1,48,49.388
2,49,50.242
2,50,51.770
2,51,56.906
2,52,58.098
2,53,58.876
2,54,60.968
2,55,61.110
2,56,61.238
2,57,61.402
2,58,61.528
2,59,61.654
2,60,61.790
2,61,61.990
2,62,62.096
2,63,62.318
2,64,62.648
2,65,63.166
2,66,63.436
2,67,63.718
2,68,65.064
2,69,65.572
2,70,66.514
2,71,67.464
1,72,68.440
1,73,72.250
1,74,73.234
1,75,76.570
1,76,76.918
1,77,77.780
1,78,79.150
1,79,80.406
1,80,81.902
1,81,83.328
2,82,84.520
1,83,85.664
1,84,94.218
1,85,95.506
1,86,96.456
1,87,97.216
1,88,100.472
1,89,100.888
1,90,101.354
1,91,101.940
1,92,102.580
1,93,103.048
1,94,105.334
1,95,105.908
1,96,109.202
1,97,110.076
1,98,110.832
1,99,111.704
1,100,112.364
2,101,113.168
1,102,115.254
1,103,116.036
1,104,116.478
2,105,117.916
2,106,120.524
2,107,127.422
2,108,128.660
2,109,129.252
1,110,129.766
2,111,131.628
2,112,133.418
2,113,134.770
2,114,135.194
2,115,136.216
1,116,139.008
2,117,143.296
1,118,148.326
1,119,149.586
1,120,150.354
1,121,154.764
1,122,155.568
1,123,156.810
1,124,159.024
1,125,160.334
1,126,162.710
1,127,164.972
1,128,165.672
1,129,166.398
1,130,166.870
1,131,167.350
1,132,168.608
1,133,169.034
1,134,170.102
1,135,170.752
1,136,171.688
1,137,172.160
1,138,173.378
1,139,174.664
1,140,175.560
1,141,175.966
1,142,177.134
1,143,177.502
1,144,177.974
1,145,178.340
1,146,178.492
1,147,178.892
1,148,179.126
1,149,179.598
1,150,180.056
1,151,180.462
1,152,180.596
1,153,180.842
1,154,181.140
1,155,181.468
1,156,181.854
1,157,182.414
1,158,182.838
1,159,183.162
1,160,183.506
1,161,184.076
1,162,184.216
1,163,184.392
1,164,184.806
